epoch,accuracy,loss,val_accuracy,val_loss
0,0.48190438747406006,1.5775563716888428,0.19361655414104462,2.5436038970947266
1,0.8609107732772827,0.5180296897888184,0.18994662165641785,3.0034024715423584
2,0.9425080418586731,0.2371433526277542,0.3083852231502533,2.4005446434020996
3,0.9617387652397156,0.15857379138469696,0.2783585488796234,2.8372275829315186
4,0.9690170884132385,0.12845274806022644,0.25589412450790405,3.2601873874664307
5,0.9768295884132385,0.09592009335756302,0.26067614555358887,2.874541997909546
6,0.9831063151359558,0.07483906298875809,0.29348310828208923,2.9925312995910645
7,0.991853654384613,0.03713640570640564,0.29192614555358887,3.11735463142395
8,0.9538595080375671,0.16536341607570648,0.23999109864234924,3.8714778423309326
9,0.9893830418586731,0.044638726860284805,0.23921263217926025,3.3513262271881104
0,0.995192289352417,0.021809671074151993,0.32106316089630127,3.1052825450897217
1,0.9947916865348816,0.021867575123906136,0.2793594300746918,3.517493963241577
2,0.9740251302719116,0.10863208025693893,0.193060502409935,3.76542592048645
3,0.9861778616905212,0.05596860498189926,0.25177934765815735,3.858125686645508
4,0.9945913553237915,0.020496895536780357,0.2374332696199417,4.387659072875977
5,0.9956597089767456,0.01646503433585167,0.27958184480667114,3.4058353900909424
6,0.9939236044883728,0.028668640181422234,0.21986210346221924,4.267361640930176
7,0.9867788553237915,0.048608649522066116,0.17393238842487335,6.08061408996582
8,0.9814369678497314,0.0677935853600502,0.23899021744728088,4.8701276779174805
9,0.9915865659713745,0.03178485110402107,0.2653469741344452,4.110517978668213
10,0.9952591061592102,0.0186611358076334,0.2264234870672226,4.633505344390869
11,0.9833734035491943,0.07903441041707993,0.2526690363883972,4.541739463806152
12,0.9872462749481201,0.05050831660628319,0.17615658044815063,4.624569892883301
13,0.9950587749481201,0.018304696306586266,0.2340969741344452,5.383275032043457
14,0.9913194179534912,0.03416666388511658,0.24955515563488007,4.238596439361572
15,0.9955261945724487,0.015547392889857292,0.2117437720298767,4.496912479400635
16,0.9947248697280884,0.015551733784377575,0.2249777615070343,4.860437393188477
17,0.9913194179534912,0.030248001217842102,0.3068282902240753,3.82814359664917
18,0.9882478713989258,0.03845005854964256,0.2431049793958664,4.744655609130859
19,0.9940571784973145,0.02275632508099079,0.21997331082820892,4.95817232131958
