epoch,accuracy,loss,val_accuracy,val_loss
0,0.22801023721694946,2.8296167850494385,0.27230143547058105,2.728403329849243
1,0.2696118652820587,2.6895999908447266,0.2833000123500824,2.676553726196289
2,0.27623334527015686,2.662177085876465,0.28852665424346924,2.6501288414001465
3,0.2822311520576477,2.634225845336914,0.2639831304550171,2.6250689029693604
4,0.2862313687801361,2.610342264175415,0.2955548167228699,2.6016898155212402
5,0.29247117042541504,2.595834493637085,0.2917390763759613,2.5945322513580322
6,0.2969337999820709,2.5852413177490234,0.30571073293685913,2.584761381149292
7,0.29754403233528137,2.576148748397827,0.3053404986858368,2.5756418704986572
8,0.30047672986984253,2.567620038986206,0.3035045862197876,2.568981170654297
9,0.30474790930747986,2.56009840965271,0.3041474223136902,2.559856414794922
10,0.30585724115371704,2.5533788204193115,0.2790113389492035,2.5597832202911377
11,0.3073137104511261,2.5476362705230713,0.30274197459220886,2.5514631271362305
12,0.30879849195480347,2.5427510738372803,0.3176405727863312,2.5427465438842773
13,0.3101455569267273,2.537628173828125,0.29943716526031494,2.5417308807373047
14,0.31150561571121216,2.5337510108947754,0.30371320247650146,2.5344526767730713
15,0.3135285973548889,2.5284061431884766,0.3046191334724426,2.531658411026001
16,0.31353089213371277,2.5239439010620117,0.3091917932033539,2.5290536880493164
17,0.31429994106292725,2.5207793712615967,0.2985789179801941,2.5265207290649414
18,0.31616929173469543,2.518139362335205,0.32374057173728943,2.520693302154541
19,0.3168282210826874,2.514899492263794,0.3144358694553375,2.5162370204925537
20,0.3186046779155731,2.512286901473999,0.31904086470603943,2.516416311264038
21,0.31963247060775757,2.5089573860168457,0.31594255566596985,2.511605978012085
22,0.32042473554611206,2.5063560009002686,0.3105170428752899,2.51149582862854
23,0.3227270841598511,2.5022757053375244,0.3262103199958801,2.506850004196167
24,0.32114967703819275,2.500415325164795,0.3239760100841522,2.5030181407928467
25,0.3237135708332062,2.498002052307129,0.32087770104408264,2.5051333904266357
26,0.3236561417579651,2.496222496032715,0.3246140480041504,2.500094413757324
27,0.3248036801815033,2.4931609630584717,0.3283601999282837,2.4972798824310303
28,0.3255874216556549,2.491149663925171,0.3242977261543274,2.496126413345337
29,0.32509931921958923,2.490410327911377,0.3213942050933838,2.4968440532684326
