epoch,accuracy,loss,val_accuracy,val_loss
0,0.2142881155014038,2.901902914047241,0.23126894235610962,2.8330953121185303
1,0.24194744229316711,2.782243251800537,0.26334837079048157,2.73887300491333
2,0.25911253690719604,2.710115909576416,0.25238069891929626,2.692963123321533
3,0.262077271938324,2.6758365631103516,0.26374879479408264,2.6765005588531494
4,0.2685527503490448,2.659177780151367,0.26165473461151123,2.657996892929077
5,0.27024760842323303,2.6453609466552734,0.28335532546043396,2.650716781616211
6,0.2700272500514984,2.638023853302002,0.2537754774093628,2.6408753395080566
7,0.26785534620285034,2.6322805881500244,0.26813071966171265,2.6404573917388916
8,0.27398642897605896,2.6259965896606445,0.26744502782821655,2.6329503059387207
9,0.2691117823123932,2.624812602996826,0.2760745882987976,2.635373830795288
10,0.27142414450645447,2.6219642162323,0.26484835147857666,2.6284360885620117
11,0.2716295123100281,2.618551254272461,0.263498455286026,2.626816511154175
12,0.27288827300071716,2.615509033203125,0.2758695185184479,2.623903274536133
13,0.2717975080013275,2.6158864498138428,0.27590644359588623,2.6240291595458984
14,0.27293869853019714,2.6129672527313232,0.26463109254837036,2.6221530437469482
15,0.27475059032440186,2.610191822052002,0.27169516682624817,2.6218485832214355
16,0.2732592523097992,2.609739065170288,0.27164459228515625,2.61883807182312
17,0.2728540301322937,2.608264684677124,0.25957468152046204,2.618495464324951
18,0.27230802178382874,2.606961250305176,0.2564527988433838,2.620359182357788
19,0.2738645374774933,2.608621120452881,0.262692928314209,2.617041826248169
