epoch,accuracy,loss,val_accuracy,val_loss
0,0.2422989159822464,2.810490846633911,0.26914888620376587,2.726166248321533
1,0.2774432897567749,2.684541702270508,0.2722686529159546,2.651165008544922
2,0.2875617444515228,2.6285617351531982,0.2760084867477417,2.613633394241333
3,0.29501381516456604,2.5971362590789795,0.2914911210536957,2.5868964195251465
4,0.30157026648521423,2.573091506958008,0.30526241660118103,2.566150426864624
5,0.30728772282600403,2.555771827697754,0.30510419607162476,2.549960136413574
6,0.3107893168926239,2.5398435592651367,0.31951284408569336,2.5383265018463135
7,0.3145897388458252,2.525857448577881,0.31553006172180176,2.5239784717559814
8,0.31892597675323486,2.5139212608337402,0.32174375653266907,2.5126943588256836
9,0.32268840074539185,2.5028076171875,0.3265082538127899,2.5027308464050293
10,0.32517361640930176,2.4935550689697266,0.32332444190979004,2.496934413909912
11,0.3280903995037079,2.485438346862793,0.32340946793556213,2.4923856258392334
12,0.3314134478569031,2.4777188301086426,0.3270666003227234,2.4823877811431885
13,0.3327201008796692,2.471949577331543,0.3359185457229614,2.4775404930114746
14,0.334249347448349,2.4658029079437256,0.33502230048179626,2.4713242053985596
15,0.33623814582824707,2.460578203201294,0.33990800380706787,2.4669837951660156
16,0.3383207321166992,2.4550538063049316,0.34469932317733765,2.4622304439544678
17,0.33974969387054443,2.4503109455108643,0.3453805446624756,2.457669973373413
18,0.341763973236084,2.446089744567871,0.32976841926574707,2.459998607635498
19,0.3431631326675415,2.4422073364257812,0.3260499835014343,2.454774856567383
20,0.34444499015808105,2.4382476806640625,0.3450969159603119,2.4488470554351807
21,0.3454720973968506,2.4353199005126953,0.3389286994934082,2.4424571990966797
22,0.345438688993454,2.432706594467163,0.3413199186325073,2.441710948944092
23,0.3473912477493286,2.4297544956207275,0.34045758843421936,2.4416346549987793
24,0.34831345081329346,2.4259328842163086,0.341514527797699,2.4396607875823975
25,0.34964144229888916,2.423374652862549,0.3412487804889679,2.438359260559082
26,0.3507860004901886,2.420429229736328,0.35014188289642334,2.4359705448150635
27,0.35107916593551636,2.4181175231933594,0.3554995357990265,2.430359125137329
28,0.3518403172492981,2.415923595428467,0.3447624146938324,2.430021286010742
29,0.3537219762802124,2.4137113094329834,0.3491470217704773,2.429988384246826
