epoch,accuracy,loss,val_accuracy,val_loss
0,0.20035037398338318,3.006471872329712,0.209217369556427,2.892836809158325
1,0.23769794404506683,2.866957187652588,0.24100778996944427,2.846360206604004
2,0.2500484585762024,2.8189899921417236,0.2524643838405609,2.802502393722534
3,0.25705161690711975,2.7821755409240723,0.2651311159133911,2.7661290168762207
4,0.26375946402549744,2.748509407043457,0.2609184980392456,2.7400169372558594
5,0.2692927122116089,2.7225258350372314,0.2604844570159912,2.7185986042022705
6,0.2701878547668457,2.7024998664855957,0.26488420367240906,2.6990177631378174
7,0.26840725541114807,2.688711404800415,0.2699483335018158,2.685756206512451
8,0.27294889092445374,2.677260637283325,0.27388668060302734,2.68035888671875
9,0.274465948343277,2.6693129539489746,0.27088338136672974,2.6752920150756836
