epoch,accuracy,loss,val_accuracy,val_loss
0,0.14717741310596466,1.929357886314392,0.1979166716337204,1.6516727209091187
1,0.18346774578094482,1.8212867975234985,0.2135416716337204,1.672075629234314
2,0.19556452333927155,1.7072126865386963,0.1875,1.6187363862991333
3,0.19959677755832672,1.636292576789856,0.2005208283662796,1.6247572898864746
4,0.20967741310596466,1.618281602859497,0.203125,1.6133230924606323
5,0.1895161271095276,1.6274728775024414,0.2083333283662796,1.6097359657287598
6,0.25806450843811035,1.5993820428848267,0.203125,1.6178346872329712
7,0.26008063554763794,1.5896235704421997,0.1692708283662796,1.6317726373672485
8,0.2983871102333069,1.5585051774978638,0.21875,1.6184263229370117
9,0.3245967626571655,1.5579012632369995,0.2161458283662796,1.6233898401260376
10,0.3266128897666931,1.5107566118240356,0.2109375,1.6377769708633423
11,0.35080644488334656,1.4557644128799438,0.2109375,1.6348342895507812
12,0.3911290466785431,1.4158580303192139,0.2473958283662796,1.6818546056747437
13,0.4516128897666931,1.3600786924362183,0.2526041567325592,1.7379666566848755
14,0.4979838728904724,1.2987761497497559,0.2317708283662796,1.7858500480651855
